,shortcode,post_type,username,like,comment,object_1,object_2,object_3,object_4,object_5,object_6,id,category_name,follower,following,ar_effect,type_business,type_professional,verified,reel_count,reel_avg_view,reel_avg_comment,reel_avg_like,reel_avg_duration,reel_frequency,media_count,media_avg_comment,media_avg_like,media_frequency
643,CrbZ2QnPfez,GraphSidecar,ladygaga,525865,4474,1 person,blonde hair,makeup,choker,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
644,CqrK_ipP18Z,GraphImage,ladygaga,4242615,32094,1 person,blonde hair,makeup,No Object,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
645,CqBLGsEp8ZF,GraphImage,ladygaga,552514,6808,1 person,blonde hair,champagne,bottle,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
646,CpvQd3yrH7W,GraphSidecar,ladygaga,4268266,27426,1 person,piano,gown,text,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
647,CpNyTX_rRNb,GraphSidecar,ladygaga,656567,4270,1 person,dancing,gown,No Object,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
648,CpLNaowPUqV,GraphSidecar,ladygaga,753934,5962,1 person,blonde hair,makeup,No Object,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
649,CoqnN5HrbEG,GraphImage,ladygaga,3732047,34924,one or more people,poster,No Object,No Object,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
650,Cn2qvc6PJu3,GraphImage,ladygaga,2072047,18895,flower arrangement,prairie gentian,peony,No Object,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
651,Ck_xzHOyK_U,GraphImage,ladygaga,754699,8782,No Object,No Object,No Object,No Object,No Object,No Object,184692323,Musician,54915766,91,True,False,True,True,400,3499232.167,8900.25,558844.5833,74.47216667,12.6730725,3590,15091.25,1732593.417,14.53268948
652,CravvMoroBu,GraphImage,sunnyleone,35069,413,2 people,poster,text,No Object,No Object,No Object,24931858,Actor,54496812,87,False,False,True,True,1087,827616.3333,1380.166667,172703.75,229.1790833,25.1486913,4976,1131.25,144776.8333,0.659368799
653,CrYuuFdL3T2,GraphImage,sunnyleone,36694,586,4 people,card,sports equipment,No Object,No Object,No Object,24931858,Actor,54496812,87,False,False,True,True,1087,827616.3333,1380.166667,172703.75,229.1790833,25.1486913,4976,1131.25,144776.8333,0.659368799
654,CrXkAB3qpUS,GraphImage,sunnyleone,204433,1435,1 person,dancing,headdress,costume,dress,text,24931858,Actor,54496812,87,False,False,True,True,1087,827616.3333,1380.166667,172703.75,229.1790833,25.1486913,4976,1131.25,144776.8333,0.659368799
655,CrQgSTkMT7B,GraphImage,sunnyleone,47583,350,1 person,lipstick,makeup,cosmetics,No Object,No Object,24931858,Actor,54496812,87,False,False,True,True,1087,827616.3333,1380.166667,172703.75,229.1790833,25.1486913,4976,1131.25,144776.8333,0.659368799
656,CrIEeElKuXu,GraphSidecar,sunnyleone,639074,4243,1 person,dress,No Object,No Object,No Object,No Object,24931858,Actor,54496812,87,False,False,True,True,1087,827616.3333,1380.166667,172703.75,229.1790833,25.1486913,4976,1131.25,144776.8333,0.659368799
657,CrciM5YMlm_,GraphImage,theshaderoom,28744,575,1 person,makeup,magazine,text,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
658,CrcaGwcM15a,GraphImage,theshaderoom,35520,1175,2 people,text,No Object,No Object,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
659,CrcKCYCrRDw,GraphSidecar,theshaderoom,92204,3433,2 people,magazine,text,No Object,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
660,CrcHqTdMwIm,GraphImage,theshaderoom,8656,356,1 person,headband,text,No Object,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
661,Crb6iXGvHh1,GraphImage,theshaderoom,86761,5017,2 people,headscarf,turban,text,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
662,Crb1-X0OKir,GraphSidecar,theshaderoom,94240,3771,1 person,playing basketball,sports equipment,text,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
663,CrbyiQPrhVN,GraphSidecar,theshaderoom,13963,592,6 people,poster,magazine,night,No Object,No Object,1497414823,Unknown,28150624,1377,False,True,True,True,37794,2066028.667,5766.083333,122332.5833,82.99133333,16.42103869,137502,3005.333333,64434.66667,0.026295468
664,CrcuE9nuE33,GraphSidecar,hollywoodunlocked,3772,456,2 people,text,No Object,No Object,No Object,No Object,1399287101,Unknown,3332057,1100,False,False,True,True,41362,107145.4167,257.0,7474.083333,857.3490833,22.35803671,138506,463.4166667,4405.25,0.015032819
665,CrdCdWJPPch,GraphImage,rvcjinsta,7092,330,2 people,magazine,poster,text,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
666,CrdBeljBpmY,GraphImage,rvcjinsta,9943,236,2 people,military uniform,text,No Object,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
667,Crc_FJ1hBTS,GraphImage,rvcjinsta,43862,463,3 people,people playing cricket,text,No Object,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
668,Crc7wzeBgrg,GraphImage,rvcjinsta,110157,816,10 people,people playing cricket,text,No Object,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
669,Crc6d53hisi,GraphImage,rvcjinsta,43072,1072,2 people,pen,text,No Object,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
670,Crc5VX9Ba3N,GraphImage,rvcjinsta,103592,453,2 people,people playing cricket,text,No Object,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
671,Crc4Of3B4EF,GraphImage,rvcjinsta,55820,347,2 people,text,No Object,No Object,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
672,Crc0ykShhyh,GraphImage,rvcjinsta,88044,2709,1 person,musical instrument,poster,text,No Object,No Object,1747159416,Digital creator,9745973,83,True,False,True,True,5601,676246.5,298.0833333,54059.5,43.06358333,2.466003967,133787,612.5833333,41818.08333,0.008593336
673,CrcWa5ttSVW,GraphImage,tvnnoticias,260,45,2 people,text,No Object,No Object,No Object,No Object,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
674,CrcS_J7N-es,GraphImage,tvnnoticias,5603,172,2 people,text,No Object,No Object,No Object,No Object,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
675,CrcMH5Vt4KW,GraphSidecar,tvnnoticias,608,25,1 person,playing soccer,playing football,sports equipment,stadium,text,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
676,CrcFT4wPVuE,GraphImage,tvnnoticias,987,36,1 person,text,No Object,No Object,No Object,No Object,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
677,CrcB0z-vZJU,GraphImage,tvnnoticias,563,129,1 person,text,No Object,No Object,No Object,No Object,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
678,Crb0M-vR_9Y,GraphSidecar,tvnnoticias,103,14,11 people,text,No Object,No Object,No Object,No Object,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
679,CrbwfvrM-vg,GraphSidecar,tvnnoticias,2527,68,1 person,text,No Object,No Object,No Object,No Object,322396641,Media/news company,1734726,618,False,True,True,True,45879,98741.16667,193.8333333,2894.083333,35.22783333,1.368557539,111251,61.41666667,1090.416667,0.022821097
680,Crc_8oXrPGA,GraphSidecar,instablog9ja,3952,551,1 person,text,No Object,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
681,Crc-4kqLRrK,GraphSidecar,instablog9ja,3058,496,condiment,vegetable,text,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
682,Crc78iBtkXD,GraphSidecar,instablog9ja,3305,671,one or more people,people kissing,text,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
683,Crc67pLLJG1,GraphImage,instablog9ja,2143,240,2 people,headscarf,head covering,text,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
684,Crc6QettMLr,GraphSidecar,instablog9ja,2689,492,1 person,hair,text,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
685,CrcyECfL5Wo,GraphImage,instablog9ja,256,0,magazine,poster,beaker,text,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
686,Crcwmy2rHsH,GraphSidecar,instablog9ja,2006,321,one or more people,text,No Object,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
687,CrcvF0Wsmnr,GraphSidecar,instablog9ja,2235,820,1 person,text,No Object,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
688,CrcskVMsx2A,GraphSidecar,instablog9ja,4095,478,1 person,makeup,hair,poster,dress,magazine,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
689,Crb04trLthP,GraphImage,instablog9ja,532,0,poster,text,No Object,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
690,CrbzxZlLSo3,GraphSidecar,instablog9ja,4763,1165,one or more people,text,No Object,No Object,No Object,No Object,1277259526,Media/news company,6092447,0,False,True,True,True,21583,77706.83333,34.66666667,2227.833333,1925.779333,11.78800843,109174,446.4166667,2531.0,0.042022485
691,CrcVdXsL0Xp,GraphImage,worldstar,13817,817,text,No Object,No Object,No Object,No Object,No Object,980505357,Community,43123440,1990,True,True,True,True,55779,968718.0833,895.9166667,52833.83333,227.6578333,14.09958036,104501,859.0833333,27354.16667,0.024869708
692,CrcGBeTP5sl,GraphImage,worldstar,10076,449,1 person,text,No Object,No Object,No Object,No Object,980505357,Community,43123440,1990,True,True,True,True,55779,968718.0833,895.9166667,52833.83333,227.6578333,14.09958036,104501,859.0833333,27354.16667,0.024869708
693,Crb1SLWyCv-,GraphImage,worldstar,29509,1147,1 person,text,No Object,No Object,No Object,No Object,980505357,Community,43123440,1990,True,True,True,True,55779,968718.0833,895.9166667,52833.83333,227.6578333,14.09958036,104501,859.0833333,27354.16667,0.024869708
694,CrdBgk1tFMK,GraphImage,uae_barq,245,20,1 person,playing football,pie,text,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
695,CrczH8yhfsC,GraphImage,uae_barq,912,32,telescope,text,No Object,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
696,CrcuSATBzjz,GraphImage,uae_barq,1357,81,one or more people,text,No Object,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
697,CrcsP2jh7j9,GraphImage,uae_barq,795,18,1 person,pie,text,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
698,CrbcpD5LK2w,GraphImage,uae_barq,4640,110,pie,text,No Object,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
699,CrbaH3ih5XB,GraphImage,uae_barq,1703,42,pie,text,No Object,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
700,CrbVlFTyf9G,GraphImage,uae_barq,4383,164,aircraft,text,No Object,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
701,CrbMANcB1xA,GraphImage,uae_barq,7049,430,2 people,text,No Object,No Object,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
702,CrbCJ_3BJxL,GraphImage,uae_barq,4187,222,1 person,pie,hospital,text,No Object,No Object,199735199,Media/news company,2561681,15,False,True,True,True,25981,5296.916667,10.41666667,264.4166667,2575.241333,6.047574817,102473,113.25,2489.916667,0.07025463
703,CrbwKzWvuaZ,GraphSidecar,telemetro,5744,146,2 people,text,No Object,No Object,No Object,No Object,104967519,TV channel,1609429,904,True,True,True,True,27077,2255.75,2.25,33.58333333,28.188,0.284082671,98679,15.33333333,620.75,-0.01777133
704,CrcT4k8uQIx,GraphImage,telemetro,920,14,1 person,text,No Object,No Object,No Object,No Object,104967519,TV channel,1609429,904,True,True,True,True,27077,2255.75,2.25,33.58333333,28.188,0.284082671,98679,15.33333333,620.75,-0.01777133
705,Crc36Fkr-3V,GraphSidecar,bellanaijaonline,58,1,5 people,magazine,newspaper,poster,text,No Object,634723463,Entertainment website,2103931,6888,False,True,True,True,19328,2252.416667,2.0,99.25,2274.898167,12.10426248,93707,12.83333333,781.8333333,0.064456019
706,Crb0nc9ouzx,GraphSidecar,bellanaijaonline,2176,36,1 person,magazine,book,poster,No Object,No Object,634723463,Entertainment website,2103931,6888,False,True,True,True,19328,2252.416667,2.0,99.25,2274.898167,12.10426248,93707,12.83333333,781.8333333,0.064456019
707,CrbWAwdr2nR,GraphImage,bellanaijaonline,88,5,1 person,makeup,poster,magazine,text,No Object,634723463,Entertainment website,2103931,6888,False,True,True,True,19328,2252.416667,2.0,99.25,2274.898167,12.10426248,93707,12.83333333,781.8333333,0.064456019
708,CrbVuxtrJ8z,GraphImage,bellanaijaonline,62,2,1 person,poster,magazine,text,No Object,No Object,634723463,Entertainment website,2103931,6888,False,True,True,True,19328,2252.416667,2.0,99.25,2274.898167,12.10426248,93707,12.83333333,781.8333333,0.064456019
709,CrbOVU4oAap,GraphImage,bellanaijaonline,54,3,1 person,poster,magazine,text,No Object,No Object,634723463,Entertainment website,2103931,6888,False,True,True,True,19328,2252.416667,2.0,99.25,2274.898167,12.10426248,93707,12.83333333,781.8333333,0.064456019
